Zipcode,Order Date,Gender,Style,Price,Quantity,Shipment,Cost
10084,2023-12-25,Female,Style 908,1080,6,Air,3850
14042,2023-08-23,Female,Style 863,3240,4,Sea,2750
26249,2023-01-19,Female,Style 1194,2290,2,Sea,7200
39088,2023-01-23,Male,Style 146,3060,4,Air,1650
60481,2023-11-24,Female,Style 49,230,8,Rail,6900
87631,2023-11-27,Female,Style 1139,1220,4,Air,4100
77480,2023-05-02,Male,Style 1489,710,4,Air,6850
64260,2023-03-12,Male,Style 399,2750,6,Air,4200
54310,2023-04-24,Female,Style 629,190,3,Sea,6250
34858,2023-02-20,Male,Style 1472,2020,4,Sea,2100
43971,2023-01-19,Female,Style 846,3160,3,Air,6600
50847,2023-11-12,Male,Style 385,2530,3,Air,1250
42280,2023-02-23,Female,Style 1331,310,7,Sea,3050
35943,2023-01-10,Female,Style 672,1840,7,Rail,4100
29009,2023-12-27,Male,Style 979,1690,10,Air,2150
35828,2023-12-16,Male,Style 517,960,7,Sea,3750
62270,2023-07-08,Female,Style 1474,3180,10,Air,5950
40920,2023-07-23,Female,Style 26,730,10,Air,4800
28873,2023-05-23,Female,Style 929,2340,6,Rail,4600
74871,2023-10-28,Male,Style 1304,2060,7,Air,4850
28108,2023-07-16,Male,Style 931,840,4,Sea,550
32289,2023-04-24,Male,Style 455,1640,3,Air,3450
94736,2023-02-04,Male,Style 782,460,7,Air,5000
70650,2023-03-20,Male,Style 269,3060,10,Rail,1650
39929,2023-12-19,Male,Style 886,710,10,Sea,2300
58114,2023-04-02,Female,Style 1430,2980,2,Air,6400
41686,2023-06-07,Male,Style 1283,3090,6,Air,1450
74024,2023-10-17,Female,Style 949,1770,7,Sea,6300
37653,2023-03-17,Female,Style 1170,2880,4,Sea,4250
81672,2023-08-15,Female,Style 840,3360,10,Air,4050
94454,2023-01-06,Male,Style 304,1030,3,Air,5550
13825,2023-01-26,Male,Style 626,2740,2,Air,4500
25894,2023-12-28,Male,Style 691,1730,10,Sea,3450
49654,2023-08-02,Male,Style 915,3450,3,Air,750
82478,2023-11-21,Male,Style 1477,2180,3,Sea,2900
78029,2023-12-11,Male,Style 1065,620,2,Sea,6950
10789,2023-02-20,Female,Style 241,1590,6,Sea,4800
90732,2023-07-08,Female,Style 1017,2020,4,Rail,5450
32520,2023-09-18,Female,Style 602,880,8,Air,850
31254,2023-09-27,Female,Style 15,740,3,Sea,5650
65000,2023-04-18,Male,Style 903,3270,3,Air,3400
12704,2023-10-12,Male,Style 1417,2670,10,Air,750
60520,2023-10-10,Female,Style 976,850,6,Air,1300
90915,2023-02-01,Female,Style 1501,1820,7,Sea,1450
70081,2023-05-20,Male,Style 1382,740,4,Air,6550
65210,2023-04-02,Female,Style 1094,40,10,Sea,5800
17292,2023-02-10,Female,Style 20,1500,2,Sea,6350
70195,2023-06-21,Female,Style 838,1860,6,Rail,1600
89432,2023-11-20,Male,Style 87,2820,10,Sea,4050
58924,2023-07-11,Female,Style 839,2430,4,Air,2450
10718,2023-01-27,Male,Style 829,2050,3,Air,3000
34084,2023-02-02,Female,Style 169,440,3,Sea,850
46168,2023-12-28,Male,Style 198,2540,6,Air,1700
40558,2023-12-08,Female,Style 138,1170,7,Air,6850
87597,2023-08-15,Female,Style 1454,2550,3,Rail,2900
26557,2023-01-14,Female,Style 1038,940,6,Rail,1200
38480,2023-12-25,Male,Style 378,2960,2,Sea,2750
48183,2023-05-03,Male,Style 183,570,3,Air,4000
23641,2023-04-01,Female,Style 1357,1520,3,Air,6250
53806,2023-11-08,Female,Style 538,1360,7,Air,3850
54940,2023-05-04,Female,Style 1399,1660,6,Sea,3150
50871,2023-01-04,Male,Style 1219,1590,10,Sea,2750
74161,2023-12-11,Male,Style 1438,1060,4,Sea,4450
63308,2023-08-15,Male,Style 1121,3140,7,Air,5150
15808,2023-11-26,Female,Style 724,2870,6,Rail,500
81446,2023-11-05,Female,Style 580,1840,8,Air,7200
14534,2023-01-03,Female,Style 143,390,6,Sea,6550
81001,2023-11-25,Male,Style 577,2870,3,Sea,4650
44172,2023-11-23,Female,Style 94,2750,6,Sea,6900
12383,2023-09-14,Male,Style 311,2210,10,Sea,5350
28350,2023-08-17,Female,Style 923,3190,7,Air,6950
31280,2023-08-02,Male,Style 795,1070,10,Air,5300
28105,2023-01-18,Male,Style 742,1240,3,Sea,1300
33875,2023-03-05,Male,Style 1031,2520,10,Air,7400
55284,2023-05-24,Female,Style 824,750,10,Sea,3700
52690,2023-01-05,Female,Style 575,1950,3,Air,3900
29425,2023-12-14,Female,Style 249,1780,10,Air,4700
18890,2023-03-23,Female,Style 751,580,7,Air,3000
58803,2023-09-28,Male,Style 640,1090,8,Rail,5050
49735,2023-10-14,Female,Style 365,2340,10,Air,6050
24144,2023-08-20,Male,Style 1398,2490,3,Sea,5200
15546,2023-03-04,Male,Style 444,310,6,Sea,3500
34805,2023-05-10,Male,Style 549,1260,4,Rail,700
41009,2023-05-17,Female,Style 1352,1570,3,Sea,4400
11416,2023-12-04,Female,Style 285,350,3,Air,5300
28784,2023-03-11,Male,Style 86,2350,7,Sea,3700
54162,2023-10-20,Female,Style 638,2150,7,Sea,3900
52020,2023-03-19,Male,Style 435,3240,2,Sea,7300
52615,2023-02-16,Female,Style 958,10,7,Rail,5300
47399,2023-08-26,Male,Style 1458,2240,7,Sea,1450
64644,2023-09-07,Female,Style 1046,910,7,Sea,7300
49910,2023-08-02,Female,Style 370,110,2,Sea,6050
61128,2023-09-15,Female,Style 573,730,10,Sea,2600
50030,2023-10-09,Male,Style 345,2380,10,Air,5950
69892,2023-10-26,Male,Style 458,740,10,Sea,5200
62940,2023-10-08,Male,Style 1320,110,10,Air,4650
38059,2023-05-03,Female,Style 1095,620,3,Air,5550
13350,2023-03-04,Male,Style 1165,560,10,Air,6850
52094,2023-05-07,Female,Style 1028,960,3,Sea,300
38487,2023-12-20,Male,Style 320,3400,3,Sea,7300
94817,2023-09-21,Female,Style 27,1970,10,Air,5000
92971,2023-09-24,Female,Style 1432,2460,7,Air,4300
61413,2023-06-12,Female,Style 1248,980,4,Air,5700
63274,2023-06-10,Male,Style 652,460,3,Air,2650
83459,2023-05-14,Male,Style 505,3460,3,Sea,4200
86437,2023-05-10,Female,Style 602,900,7,Air,2000
62445,2023-02-24,Male,Style 419,2720,4,Air,5550
58153,2023-05-18,Female,Style 1208,560,4,Sea,2400
84753,2023-04-19,Female,Style 305,2590,10,Sea,6500
73943,2023-11-03,Female,Style 1060,1840,6,Sea,100
35958,2023-09-20,Female,Style 257,3010,8,Air,2200
21931,2023-09-24,Male,Style 525,2380,6,Air,1550
40597,2023-12-13,Female,Style 174,1400,4,Air,6400
50583,2023-09-02,Male,Style 362,2980,6,Air,6900
67007,2023-06-03,Male,Style 405,2670,3,Sea,6350
49865,2023-09-02,Male,Style 831,2440,2,Sea,1450
39159,2023-05-28,Male,Style 316,1510,10,Sea,5050
95529,2023-12-04,Female,Style 226,2650,8,Air,4300
14462,2023-04-12,Female,Style 767,3450,3,Rail,1450
45445,2023-09-01,Male,Style 1492,3060,6,Air,5000
94068,2023-02-02,Male,Style 882,1640,3,Rail,2900
22064,2023-09-19,Female,Style 746,1570,7,Sea,3250
59707,2023-10-18,Male,Style 137,2950,4,Air,5200
41434,2023-09-08,Male,Style 1330,1250,3,Air,3300
74045,2023-04-16,Female,Style 94,1370,2,Sea,100
29742,2023-06-07,Male,Style 433,300,10,Sea,2800
10535,2023-04-13,Female,Style 949,1650,8,Sea,4800
77723,2023-04-03,Male,Style 521,470,7,Air,1150
38229,2023-01-22,Female,Style 961,1210,8,Sea,4250
12144,2023-01-04,Female,Style 650,3060,3,Rail,1800
89146,2023-09-24,Male,Style 776,3450,10,Air,4000
64474,2023-12-03,Male,Style 146,2750,7,Sea,300
22811,2023-06-27,Female,Style 138,240,10,Sea,1550
65212,2023-10-09,Male,Style 1238,820,2,Air,2450
26953,2023-11-04,Male,Style 1253,2610,10,Air,4100
69759,2023-12-06,Male,Style 1343,810,7,Rail,1700
98522,2023-12-08,Male,Style 289,2900,7,Air,5600
17543,2023-09-15,Female,Style 1089,2170,7,Air,5700
74726,2023-04-05,Male,Style 1088,2370,10,Air,2350
40135,2023-03-07,Female,Style 520,1660,10,Rail,1050
72035,2023-11-26,Male,Style 579,2290,6,Air,1250
46141,2023-01-22,Female,Style 1317,2440,6,Air,1900
11826,2023-07-02,Male,Style 1356,3090,8,Air,2950
90702,2023-10-20,Male,Style 1030,2230,10,Sea,6450
83063,2023-11-10,Male,Style 309,1740,7,Sea,4100
10992,2023-07-21,Female,Style 125,2340,4,Air,6100
18355,2023-10-23,Female,Style 463,3040,10,Rail,5400
87877,2023-09-21,Female,Style 1483,2690,4,Air,4650
17474,2023-12-13,Male,Style 243,3010,4,Rail,1950
87882,2023-11-04,Male,Style 612,2760,10,Sea,7150
74603,2023-05-25,Male,Style 1178,200,7,Air,4800
31116,2023-03-16,Male,Style 182,2510,10,Air,6100
87596,2023-04-02,Male,Style 671,3130,3,Sea,5500
94062,2023-07-12,Female,Style 700,710,7,Sea,3350
79958,2023-03-16,Female,Style 29,140,10,Air,3150
33145,2023-09-27,Male,Style 186,530,7,Sea,5950
40613,2023-08-11,Male,Style 1392,2200,7,Sea,6100
69844,2023-04-03,Female,Style 844,1740,3,Air,7300
90409,2023-01-08,Female,Style 323,2890,6,Air,300
87168,2023-01-21,Female,Style 883,380,6,Air,750
77941,2023-11-06,Male,Style 241,2210,7,Air,6400
14785,2023-05-21,Female,Style 767,2360,4,Sea,150
17786,2023-03-16,Female,Style 956,2540,10,Air,5800
63511,2023-07-19,Female,Style 698,3280,10,Air,1950
85170,2023-05-13,Female,Style 844,2580,2,Rail,2150
57317,2023-01-14,Female,Style 1370,1490,3,Rail,400
84170,2023-02-18,Male,Style 24,1150,7,Sea,1300
19415,2023-01-18,Male,Style 1348,2130,6,Sea,7100
83422,2023-11-10,Male,Style 1395,1090,7,Air,3100
65850,2023-03-05,Male,Style 108,2530,4,Air,3200
60738,2023-02-06,Female,Style 533,450,3,Air,3750
94492,2023-10-14,Female,Style 248,860,7,Air,600
32253,2023-12-06,Female,Style 175,2900,8,Air,350
13899,2023-03-07,Male,Style 384,50,7,Air,6300
43741,2023-08-07,Male,Style 428,1030,7,Sea,4100
39279,2023-11-11,Female,Style 1264,260,3,Air,6500
90705,2023-05-13,Female,Style 986,2190,10,Air,5300
29981,2023-07-16,Male,Style 25,190,7,Sea,1050
94757,2023-08-22,Female,Style 1458,970,2,Sea,6650
97098,2023-09-04,Female,Style 52,3410,10,Air,7150
70914,2023-05-14,Female,Style 532,1490,4,Sea,3550
27945,2023-06-13,Female,Style 280,1970,3,Air,6250
85486,2023-10-06,Female,Style 387,3400,3,Sea,2400
64953,2023-12-26,Female,Style 1009,1880,3,Sea,1500
13552,2023-10-09,Female,Style 202,1690,6,Sea,5250
77124,2023-05-01,Male,Style 986,2190,2,Air,3900
81945,2023-09-09,Male,Style 665,590,10,Air,2750
52406,2023-02-15,Female,Style 1060,1740,3,Sea,3100
93024,2023-10-03,Male,Style 364,3150,4,Air,4300
41717,2023-03-08,Male,Style 695,1860,7,Sea,700
56256,2023-12-16,Male,Style 763,3310,6,Air,3450
67352,2023-11-01,Male,Style 1107,1780,6,Air,4650
68269,2023-02-01,Female,Style 921,2600,4,Air,900
60810,2023-01-03,Female,Style 883,2050,7,Sea,150
27538,2023-12-05,Female,Style 1226,3000,10,Air,4000
28946,2023-10-21,Male,Style 1043,1880,6,Air,7300
98531,2023-01-05,Male,Style 700,2310,2,Air,2000
73709,2023-01-24,Female,Style 1182,60,10,Sea,1900
79130,2023-09-09,Female,Style 497,2890,10,Air,950
81908,2023-08-06,Female,Style 430,570,10,Sea,5200
50342,2023-04-06,Female,Style 164,1740,8,Sea,950
14902,2023-01-05,Male,Style 138,1910,3,Rail,5350
55270,2023-06-21,Male,Style 387,270,7,Air,2850
20877,2023-06-02,Male,Style 301,1900,2,Sea,5200
21755,2023-07-11,Male,Style 69,3410,10,Air,3450
70759,2023-02-01,Female,Style 211,2600,3,Rail,6900
63686,2023-08-01,Male,Style 871,970,7,Air,7200
16684,2023-10-06,Male,Style 658,2550,8,Sea,1500
46449,2023-10-21,Male,Style 126,2930,3,Air,3450
58340,2023-07-24,Male,Style 1005,700,10,Rail,5450
17735,2023-03-03,Female,Style 1320,1820,10,Sea,5250
87402,2023-01-23,Female,Style 1480,420,3,Rail,5750
85246,2023-09-15,Male,Style 823,2810,8,Sea,6800
14731,2023-03-10,Female,Style 363,940,3,Air,5100
38278,2023-07-26,Female,Style 1455,2240,3,Air,4450
33165,2023-10-16,Female,Style 92,120,3,Sea,6800
98621,2023-07-05,Female,Style 213,620,3,Sea,1100
66340,2023-10-24,Female,Style 393,450,10,Air,2850
58184,2023-06-04,Female,Style 330,1170,6,Sea,3850
36473,2023-07-01,Female,Style 2,2190,6,Sea,2750
85041,2023-12-18,Female,Style 397,410,10,Sea,5600
74308,2023-06-16,Female,Style 191,3170,10,Air,6100
70271,2023-04-23,Female,Style 169,1440,2,Air,4350
38991,2023-08-01,Male,Style 521,2360,3,Air,6400
22922,2023-10-17,Male,Style 489,3100,8,Air,5700
15511,2023-09-17,Male,Style 261,2090,10,Sea,3600
76701,2023-04-11,Female,Style 1315,2550,4,Air,2400
45795,2023-03-17,Male,Style 688,2840,7,Sea,6350
63635,2023-01-26,Female,Style 289,2640,6,Sea,5050
45534,2023-09-23,Female,Style 534,3320,8,Sea,1750
12872,2023-07-03,Male,Style 906,670,3,Rail,400
96315,2023-09-12,Male,Style 807,3240,2,Air,3400
98594,2023-05-03,Male,Style 902,1720,2,Air,3100
38941,2023-06-01,Female,Style 1405,3090,7,Air,5550
31900,2023-07-17,Female,Style 510,2340,3,Rail,3550
12002,2023-12-05,Male,Style 3,310,2,Sea,5000
57943,2023-11-04,Female,Style 1159,1680,8,Sea,500
47223,2023-12-02,Male,Style 1481,2930,10,Air,2850
47523,2023-05-15,Female,Style 769,2240,10,Sea,3650
68853,2023-05-16,Female,Style 179,2660,3,Sea,4300
38032,2023-02-28,Female,Style 484,3340,3,Rail,7200
52133,2023-01-01,Female,Style 654,700,7,Air,3350
35780,2023-04-05,Female,Style 1223,240,7,Sea,3600
65632,2023-09-06,Male,Style 555,480,3,Air,3000
10535,2023-12-18,Female,Style 147,560,6,Sea,1050
61284,2023-11-24,Male,Style 46,1830,4,Air,2050
71814,2023-02-24,Female,Style 1378,2530,4,Sea,1050
37587,2023-12-17,Female,Style 758,2430,7,Sea,6450
74969,2023-08-13,Male,Style 1268,3040,10,Sea,3900
38256,2023-10-20,Male,Style 620,1520,7,Air,800
55426,2023-10-06,Female,Style 1311,740,4,Air,1900
32669,2023-06-05,Male,Style 1208,730,6,Sea,1150
25037,2023-09-28,Female,Style 32,3270,3,Air,3650
94601,2023-02-22,Male,Style 403,1980,2,Air,3450
34287,2023-07-14,Female,Style 843,1120,3,Sea,1150
74929,2023-11-23,Female,Style 335,1310,10,Sea,650
94459,2023-02-25,Male,Style 255,480,4,Sea,6150
17440,2023-01-12,Male,Style 1457,630,10,Sea,6350
75148,2023-06-08,Male,Style 954,1340,6,Air,3600
59695,2023-01-06,Male,Style 1282,2840,6,Sea,2800
27985,2023-02-15,Female,Style 920,1010,10,Sea,6800
11846,2023-05-15,Male,Style 595,1810,3,Air,4700
57847,2023-09-05,Female,Style 741,1360,10,Rail,1200
94285,2023-09-14,Female,Style 67,2720,10,Air,6650
63162,2023-11-28,Female,Style 149,2130,10,Air,4750
28011,2023-05-06,Male,Style 1164,2490,7,Air,850
57965,2023-02-14,Female,Style 413,1580,8,Air,2250
46919,2023-08-20,Female,Style 1123,2340,3,Sea,6000
10402,2023-09-26,Male,Style 199,2530,8,Air,7000
33187,2023-04-22,Female,Style 789,410,10,Sea,2050
87474,2023-02-12,Male,Style 1361,680,7,Sea,1500
31789,2023-02-18,Female,Style 1101,1030,10,Air,3150
20457,2023-12-03,Female,Style 1296,2290,7,Air,1850
48068,2023-01-19,Male,Style 413,100,6,Air,3700
87717,2023-11-10,Male,Style 741,1580,7,Air,450
71054,2023-04-22,Female,Style 143,3330,7,Air,4100
73425,2023-04-19,Male,Style 1113,3240,10,Air,3800
68960,2023-10-17,Female,Style 1345,3050,6,Air,2550
91324,2023-09-18,Male,Style 1401,1550,4,Air,4350
88958,2023-05-04,Female,Style 1104,920,7,Sea,500
68833,2023-01-10,Male,Style 867,150,8,Air,5200
48984,2023-08-06,Male,Style 483,630,3,Sea,2500
42417,2023-09-09,Female,Style 194,1070,10,Air,200
85547,2023-03-05,Male,Style 1205,3140,10,Rail,7350
87094,2023-09-27,Male,Style 835,1620,10,Sea,4350
98833,2023-09-02,Male,Style 1123,500,3,Sea,4250
36149,2023-09-08,Male,Style 1378,2800,10,Rail,2450
89999,2023-11-08,Female,Style 1461,3390,3,Air,7000
55194,2023-12-03,Female,Style 1327,3120,7,Sea,6750
35618,2023-06-28,Female,Style 1125,50,4,Air,5900
75698,2023-05-06,Female,Style 490,820,3,Sea,6950
99999,2023-02-08,Male,Style 777,1180,10,Sea,200
73776,2023-08-10,Male,Style 1274,2990,7,Air,600
33085,2023-08-09,Male,Style 999,2420,3,Air,2600
86876,2023-11-02,Male,Style 372,2330,10,Air,1350
97392,2023-05-25,Female,Style 1153,1430,2,Air,1750
58218,2023-04-18,Female,Style 695,870,3,Sea,3150
93410,2023-06-04,Female,Style 82,2950,6,Rail,5900
19593,2023-08-04,Female,Style 636,3170,7,Rail,7150
33375,2023-06-18,Male,Style 1033,1320,4,Sea,7000
79901,2023-02-24,Female,Style 441,2440,10,Air,5100
50505,2023-06-26,Female,Style 587,1680,2,Rail,5250
20538,2023-12-13,Male,Style 99,680,7,Sea,6650
57789,2023-02-24,Female,Style 1112,3040,4,Sea,3150
85349,2023-02-03,Female,Style 1312,320,10,Sea,2400
65915,2023-07-24,Male,Style 725,140,2,Air,6750
61958,2023-10-15,Male,Style 756,3230,6,Sea,6900
69945,2023-01-20,Female,Style 280,3220,7,Sea,550
30666,2023-11-04,Male,Style 961,2970,4,Air,6500
22435,2023-09-21,Female,Style 1142,1300,2,Sea,6500
38506,2023-06-14,Male,Style 529,3350,10,Air,3850
41458,2023-04-04,Male,Style 38,20,7,Sea,4750
23243,2023-10-28,Male,Style 763,1440,6,Sea,5400
26019,2023-09-07,Female,Style 516,2910,4,Sea,5700
23696,2023-10-16,Female,Style 586,1770,3,Air,4900
48288,2023-11-08,Female,Style 884,1410,4,Air,4450
46108,2023-06-27,Male,Style 721,790,7,Air,1950
45211,2023-09-22,Female,Style 1343,120,4,Air,4300
83554,2023-09-24,Female,Style 263,3380,6,Air,850
32751,2023-07-07,Female,Style 1,510,3,Air,5250
90628,2023-09-16,Male,Style 104,1140,4,Sea,6300
22121,2023-07-05,Female,Style 51,3410,2,Sea,4550
66491,2023-11-09,Female,Style 1178,1230,2,Sea,3250
38494,2023-12-02,Female,Style 831,1580,3,Rail,1750
23430,2023-10-13,Female,Style 387,3410,7,Rail,3850
84684,2023-11-21,Male,Style 690,940,4,Air,4300
67703,2023-06-16,Male,Style 1465,1590,8,Sea,5600
72858,2023-05-05,Male,Style 62,1100,6,Air,5750
23319,2023-11-09,Male,Style 530,130,4,Air,2700
78738,2023-05-16,Male,Style 922,2410,8,Sea,7200
92851,2023-06-04,Male,Style 1387,1710,6,Air,7400
93950,2023-04-19,Female,Style 190,2300,4,Sea,1450
18801,2023-05-05,Female,Style 354,2700,2,Air,4800
99769,2023-06-24,Female,Style 1288,160,8,Sea,7300
82356,2023-02-11,Male,Style 840,10,10,Sea,3800
85106,2023-09-04,Female,Style 1087,3180,4,Air,4750
14623,2023-02-05,Male,Style 839,680,4,Sea,3400
48786,2023-07-22,Female,Style 621,340,7,Rail,6650
25091,2023-01-14,Female,Style 924,210,7,Sea,3150
37875,2023-12-03,Female,Style 487,3020,3,Air,6900
25931,2023-02-09,Female,Style 1256,920,10,Rail,4850
44082,2023-06-20,Male,Style 1183,3120,3,Air,2900
36140,2023-02-02,Male,Style 1100,2490,4,Sea,6550
11461,2023-03-14,Female,Style 124,340,7,Air,5150
69549,2023-06-21,Male,Style 1128,2560,7,Air,2500
24115,2023-04-17,Female,Style 1396,330,7,Sea,7250
28113,2023-09-20,Male,Style 284,1920,7,Sea,6250
46619,2023-07-15,Male,Style 233,600,3,Air,6500
89992,2023-09-11,Female,Style 1486,880,8,Rail,3100
56449,2023-07-04,Male,Style 357,2850,10,Rail,150
79070,2023-05-07,Male,Style 980,510,7,Air,3550
20711,2023-09-28,Male,Style 303,2770,7,Air,4500
11880,2023-08-05,Female,Style 721,2600,7,Air,4650
63229,2023-06-19,Female,Style 1367,710,10,Rail,4500
53808,2023-12-24,Male,Style 908,700,8,Air,2950
13886,2023-07-24,Female,Style 1248,740,10,Air,900
44912,2023-07-23,Male,Style 259,940,3,Air,150
86660,2023-07-20,Male,Style 503,3380,10,Sea,400
86485,2023-04-11,Male,Style 899,280,10,Air,3400
60619,2023-07-24,Female,Style 814,3230,4,Air,3100
62717,2023-03-06,Male,Style 1030,1110,10,Air,5950
48803,2023-12-14,Female,Style 371,2180,4,Air,2200
27141,2023-05-21,Female,Style 1426,3030,3,Sea,2700
26017,2023-09-07,Male,Style 1277,3270,7,Sea,5850
49924,2023-06-03,Female,Style 573,1430,7,Air,1400
42617,2023-05-13,Female,Style 1345,10,10,Air,6250
35486,2023-08-15,Female,Style 559,400,7,Sea,3850
39098,2023-09-07,Female,Style 35,3140,3,Air,5850
86127,2023-01-27,Male,Style 751,1240,4,Sea,2400
76571,2023-05-05,Female,Style 742,2230,10,Air,2850
24267,2023-06-22,Female,Style 1363,1830,7,Air,5600
58160,2023-03-16,Female,Style 779,2300,6,Air,2450
95135,2023-12-12,Female,Style 546,1080,7,Air,3400
94551,2023-07-14,Female,Style 739,730,7,Sea,3400
66581,2023-12-16,Male,Style 776,2130,3,Sea,1700
89970,2023-05-18,Male,Style 143,2660,7,Sea,5350
25643,2023-04-22,Female,Style 520,2830,7,Air,3900
35617,2023-04-14,Male,Style 550,1460,4,Air,1250
95761,2023-06-02,Male,Style 1180,3110,3,Sea,7050
61586,2023-12-16,Male,Style 1406,100,7,Air,200
42202,2023-11-05,Female,Style 460,2850,7,Sea,2800
95004,2023-10-03,Male,Style 1323,1430,3,Air,5750
30326,2023-08-24,Female,Style 1389,2640,2,Sea,2400
46684,2023-07-01,Female,Style 729,1950,10,Sea,6250
83843,2023-07-15,Male,Style 1170,630,3,Rail,3550
57592,2023-03-18,Male,Style 1386,3360,10,Sea,3050
32174,2023-06-12,Male,Style 741,3250,4,Sea,2600
54525,2023-06-18,Male,Style 940,1440,8,Sea,6750
72454,2023-10-27,Female,Style 356,2570,7,Sea,5800
18442,2023-09-21,Male,Style 1250,2180,4,Rail,1100
61799,2023-10-20,Male,Style 226,2750,10,Rail,2750
24382,2023-02-10,Male,Style 503,3080,2,Sea,3450
71207,2023-08-24,Female,Style 211,2190,3,Sea,6800
11895,2023-06-01,Male,Style 1007,550,2,Sea,6200
74920,2023-10-23,Male,Style 1049,1820,7,Air,5450
78543,2023-11-01,Male,Style 678,980,2,Air,100
61216,2023-03-26,Male,Style 4,1460,8,Sea,7250
62763,2023-11-03,Female,Style 71,430,4,Rail,5300
98041,2023-08-20,Female,Style 39,1400,2,Air,3400
48264,2023-10-19,Female,Style 316,1750,10,Sea,5900
98903,2023-07-06,Male,Style 1253,1640,8,Air,3300
55013,2023-08-15,Male,Style 1110,1100,6,Sea,1250
14534,2023-06-25,Female,Style 1329,2040,6,Air,6550
61215,2023-10-18,Female,Style 41,1440,10,Air,1650
73069,2023-12-08,Female,Style 248,2400,7,Sea,3150
18616,2023-09-05,Female,Style 783,930,3,Sea,6800
46605,2023-12-09,Female,Style 245,2450,8,Air,6450
96775,2023-01-07,Male,Style 1008,2580,6,Sea,5800
88049,2023-05-13,Female,Style 224,730,7,Air,3350
61036,2023-11-21,Female,Style 393,820,10,Air,3000
74227,2023-06-07,Female,Style 1442,100,3,Air,7250
84276,2023-03-26,Male,Style 804,420,8,Air,5100
29008,2023-04-18,Female,Style 1210,2640,7,Air,4450
32336,2023-10-01,Female,Style 1207,2370,2,Rail,3550
96732,2023-10-03,Female,Style 1008,2690,10,Air,5250
76746,2023-06-12,Male,Style 425,2850,3,Air,2600
41533,2023-06-24,Male,Style 2,200,3,Rail,4500
21774,2023-04-13,Male,Style 975,3340,10,Rail,1950
13631,2023-11-21,Male,Style 1012,2150,10,Air,4800
10953,2023-12-25,Female,Style 1426,2290,4,Sea,6900
44580,2023-04-18,Female,Style 322,2020,2,Sea,1250
93729,2023-12-20,Female,Style 1439,2770,2,Sea,6750
18724,2023-06-13,Female,Style 1118,440,3,Air,6500
19213,2023-04-11,Female,Style 570,1900,10,Air,6350
17270,2023-08-06,Male,Style 1210,2100,4,Air,5450
36399,2023-11-02,Female,Style 747,2530,4,Sea,1300
76159,2023-08-05,Male,Style 594,1710,6,Rail,250
89976,2023-09-14,Male,Style 1460,3320,8,Rail,6000
75753,2023-06-08,Male,Style 106,1390,3,Rail,1100
92498,2023-01-21,Female,Style 1316,2780,8,Rail,4850
48607,2023-11-19,Female,Style 751,1330,10,Sea,2700
85011,2023-02-14,Female,Style 571,260,6,Sea,3700
60950,2023-01-27,Female,Style 874,1550,7,Air,5200
92904,2023-05-10,Male,Style 654,2520,2,Air,3850
15169,2023-01-08,Male,Style 743,2540,6,Sea,2500
47415,2023-05-23,Male,Style 47,970,7,Air,3500
98319,2023-01-12,Female,Style 323,620,3,Rail,400
50664,2023-07-17,Female,Style 307,510,3,Sea,5050
28723,2023-02-03,Female,Style 1142,410,10,Air,7150
61793,2023-01-21,Female,Style 990,1680,2,Sea,800
70488,2023-09-22,Female,Style 528,1540,6,Rail,5550
